probability
-2.7298205906809954
-3.281648610462511
-3.3126962942321447
-1.7598876036608146
-3.069890548744516
-2.1699670792198704
-1.7155265685378347
-1.7820804685241152
-8.031661642135866
-2.077164799806887
-5.628088434650321
-1.8136762634899262
-3.8275774503043882
-2.0394960470355716
-2.36029521667991
-7.105136557769159
-2.6432782753195445
-1.7097632499304443
-2.7974134455832704
-2.017231010216343
-2.217402495615104
-3.4057023693246875
-5.662222339356186
-3.8992455450696233
-3.2175475987261852
-3.8548287551839957
-2.0655529632485137
-1.6705362658194394
-2.7987228180672186
-1.6811457795752045
-4.5432527111206165
-1.7388704704523805
-1.7046479820701503
-1.846406785885533
-4.610322877984893
-3.582584121095115
-2.419878556550452
-2.124473434771039
-1.6540007933192475
-3.356333626286775
-3.514882239220751
-1.8628908239775852
-2.966122108751414
-8.543347584058324
-2.724917238039745
-3.404553623198719
-1.7186418173445308
-1.893085890309054
-1.7225759001183634
-1.6976618429163945
-1.7578132345748023
-4.211002452207863
-3.4617882357431955
-2.3774155982608356
-2.324368060471146
-1.8335345020690015
-2.2408468125407746
-2.1040713604306944
-2.872365041765393
-2.760705592865543
-2.0621016756567743
-3.4681608609631285
-1.8523191220379005
-1.959036012015838
-2.117023182197213
-2.054621068543246
-1.9223083589726486
-1.8346499552720157
-1.7709181300720231
-2.149446143504696
-1.8398302803914786
-4.170330196170699
-3.809259855687668
-2.62397347043936
-2.610238187082354
-1.8942477651721756
-2.6939173025906413
-2.340376867371558
-1.6971790567735145
-2.461842543565313
-3.059744700656068
-2.4650036040350587
-2.898960711670882
-2.8471987867644315
-3.836823918248698
-2.2092964519670786
-1.70729115856856
-2.181215016968158
-1.7083950851190652
-1.6502613230327188
-2.819381235447894
-1.6509141752203502
-1.8417522174696188
-1.9645773199361896
-2.9716157033539274
-3.103418045633045
-2.17491370793885
-2.786297110058689
-1.6950112256197076
-4.935415683043524
-2.33418030986836
-6.5830868155543
-3.0595309416140988
-2.8418331731479345
-2.0579841284863503
-3.325370561497286
-2.5167049378915447
-2.1135461704724823
-1.9907366441420729
-3.3472156098444072
-2.0512989134588944
-3.665229259906748
-2.7871262673128574
-2.69886322227225
-2.1262236126051453
-2.0818215542437564
-3.092930787142549
-2.3619053901267875
-1.7119491658573665
-1.6746715965516152
-1.716165316868578
-2.1075776124522196
-4.154842795887699
-4.65852983291362
-2.3531750125675166
-2.2568002087256223
-1.8060263665618543
-5.078234718542848
-2.3475820118707347
-1.6406250784720768
-3.298495192995956
-3.3454596713448086
-1.6286618653833147
-1.9274771138719216
-1.7399921151310784
-1.7886756485467674
-1.7531179278300424
-2.127287133433783
-1.9981197158211748
-2.4585784064665748
-1.7709092407751923
-1.767876128250274
-3.4540990931964117
-1.8531986240288911
-6.356477224740822
-2.152281534877947
-2.674286852066097
-2.1673872119998623
-2.4568334093659994
-3.970357897248452
-2.97853085717533
-4.16682318772887
-2.2709096214073785
-1.7269845968475575
-1.839430669302801
-1.9992919526936048
-3.817759272931431
-3.5031560562880837
-2.4924025114814397
-1.7526267006321463
-1.7026132788631307
-1.9940299271622814
-3.957076723481021
-2.123820797532294
-3.476445570901703
-1.7139995752227528
-3.411594840672521
-1.8564957238004336
-1.739638398287219
-3.495665433339369
-1.7230101979614547
-2.377397437881184
-2.3171515647191567
-2.3607465328098782
-2.4625118904048238
-1.7709554787121733
-4.363089758259825
-2.103247738343182
-1.8789595101548506
-1.8373571434752152
-3.3180557446237895
-2.027726997296187
-2.3567936625752948
-1.8295572039016021
-1.698683647636457
-2.0786714684484036
-1.9896988990735287
-1.9273843637509238
-2.2197534938884953
-2.3456461076850554
-3.0244896836540756
-4.187279414851884
-6.00237170660006
-1.8844371207017292
-1.8954612006568963
-1.92321850029132
-1.6939796584793987
-1.8894756843545528
-2.0683371323319863
-3.6421607866416874
-2.319715151883111
-1.629257550568127
-3.773118804685066
-1.6974824246076246
-2.120388066889078
-2.0959835046053286
-3.6047921075710265
-2.013707020330853
-1.6713836572916396
-1.652792350641656
-2.302996708566889
-3.4423261896248287
-2.0110807116373297
-4.630812222257318
-2.124763184473542
-2.6854511826310006
-2.4303337622207044
-2.5529044169999318
-3.1512303419826644
-1.6471038781065361
-2.628818115947867
-2.3354555137067567
-1.848832775874209
-3.6576990101389057
-2.110873842127491
-1.7733485518926915
-3.36526016785144
-1.9096086308676545
-2.2735082844266774
-1.8493801777072212
-1.8474168402672884
-2.331309250993491
-2.3122275055668546
-2.516949148766754
-1.7087022317866996
-1.9654438138284396
-2.4222973242391643
-1.793700178908961
-3.8430270081057105
-1.813576577219586
-1.8722132157078026
-1.916058819394851
-1.7694193544062315
-3.6476697763398374
-2.3067570785973803
-2.2816800330862734
-2.0346803928781085
-1.9037174254383602
-4.018991013899728
-3.4557359586658776
-1.7108986129045334
-2.485530713666371
-2.8680781208530277
-2.5676015021395164
-2.4647742011656186
-2.351716628534687
-2.4279507366239095
-2.176612955097536
-2.527705651412928
-1.860292245270122
-3.5316401728176405
-2.503521465425386
-4.088541051530092
-1.6336264355943786
-3.5223385147775237
-3.634689992067836
-1.836300078489321
-2.1636612695263278
-1.7726856807573312
-1.9480875797480668
-1.8298495159415304
-4.972661919142924
-2.5683200814043596
-3.0845731219359878
-1.7771384410040316
-3.3551250048110797
-3.1610697436775412
-2.253945037158686
-2.3627032080323747
-2.219748301816546
-1.7431960269529836
-2.8364860870038777
-1.9359990296355991
-2.17526101115731
-1.8723457684514087
-2.0537818596962816
-4.165090912961665
-3.358662649072505
-2.3615021600695627
-1.77183363997577
-1.847515675171032
-1.693548060635477
-4.817358939685214
-1.8821268913357558
-1.8206722976161522
-1.9407827330322156
-1.9042494486667356
-1.6222768195065083
-2.0356496641399406
-4.356364253522116
-2.556810232021569
-1.6312439198486073
-1.7763022951172511
-2.175154465745007
-2.1214145737094166
-1.6744686293617492
-3.186601445698205
-2.2944373008714365
-2.761254272579454
-0.7929943632706234
-1.2494023265345395
-0.391853022271478
-0.6632431197501321
-1.1886571711462912
-0.6917146944162821
-2.4154166632256975
-4.043697783982464
-5.058425354524305
-0.9589764212226382
-0.3340324278952129
-0.9024137020520505
-0.7320863768328855
-1.4907994871591987
-0.3097058764119535
-0.34713578810119383
-0.6851379432563287
-0.3397483710993681
-0.39561814077524793
-2.229585999974593
-0.6678436635860712
-0.4202728337251973
-0.5818102023084353
-1.0664518895907469
-0.5100426189279371
-0.33100127097921006
-0.8628863649182189
-1.781548574144278
-1.5684311932136472
-1.1769957448231476
-0.6452821303743366
-0.9133635854555826
-0.9912707212624614
-0.49164557385138685
-1.3854503145061416
-0.9993849926334625
-0.9233069857273934
-1.248981512140518
-2.4595735756823753
-2.2280649128406123
-2.4866161599524492
-2.351705951569377
-1.5593437841590185
-0.707328550666848
-4.584872563764652
-0.33740335542909566
-0.4782874629798497
-0.637586790032778
-0.457944618034608
-0.3489928496978668
-0.5215787305466523
-0.6378027225926041
-0.6446561362958352
-1.518137553806149
-0.845762494826509
-1.715493251404906
-0.5379001661407607
-0.7256710673093573
-0.28440779282878464
-1.027121417648353
-0.23729065350633757
-2.1046729547478527
-1.9560873582323126
-0.27785199210148986
-0.37044205537421393
-1.2022209354902815
-0.4788210696267112
-0.7889704402569441
-1.3638663984076604
-0.28376921542084815
-1.6828500438537157
-0.8398524476843425
-1.3781996225201587
-0.4717362713671283
-1.5996214396143633
-1.240040330379972
-0.463969557199892
-0.5513446364944228
-1.2831606734856935
-0.2307825918176889
-0.9048888368236909
-2.781878904848622
-1.5702007540117178
-0.9273512277570819
-0.7777171578151747
-1.2141405617684407
-1.097250167254981
-0.6736174709205114
-0.9108366019689899
-1.424061051278212
-2.7655224308715387
-0.47463646057989967
-2.7690438726263333
-3.717891401199805
-0.34726675310908983
-0.8783359972782782
-0.8885094432912292
-0.615560237911337
-2.002635120069037
-0.8228247234920417
-1.9739568935370129
-1.3968143222171767
-1.7957455104616311
-1.5229052760840514
-0.8324395218056299
-0.5005554581586451
-2.3636263567300526
-1.0216426924692221
-0.5941281692151495
-0.5456717935676884
-1.1341450578152619
-0.37593611167423086
-0.3359592883608754
-2.1841336573624948
-1.954439771521215
-1.396692896713435
-1.8385694390814216
-1.7324196252053086
-0.297866084299887
-0.6932916427385206
-0.3141288671678988
-1.518964298984297
-0.5768496955269709
-2.4339576952004727
-0.8626412596553525
-2.5673650849719634
-1.5390535493810085
-0.6156947386341564
-1.2119014107840915
-1.3613118240604412
-0.487884526474623
-0.4786339549094407
-1.9552410967580043
-1.0085642615624415
-1.4026817453943732
-0.2903676628573451
-1.875609544174175
-0.4592774649935663
-1.1411612019111508
-0.43397548626029236
-0.39656921052537336
-0.5579520489537357
-0.3458086009935662
-1.2561404167489172
-1.4449274173049134
-1.9416495145123978
-2.5820568079316053
-1.6549855583892248
-0.35411325222085877
-0.7468994261441319
-1.9505859881842678
-2.822164948297922
-0.7752435569875615
-1.4769291230673767
-0.4666190813571454
-0.36030840349134446
-2.728749788481872
-0.9863411944107037
-0.7637545881327181
-0.35381181062231243
-0.49929493567739724
-1.102407324503911
-3.332406439243312
-0.6083484700417702
-1.1882572503457014
-2.3450068951332654
-0.6041553809897966
-2.356249777872475
-0.7065258399950526
-0.512733229937317
-1.333167314837486
-6.297221126022379
-2.139015093947452
-0.5195262746080961
-0.6232293346065487
-0.4261151015907852
-0.5230736783762262
-0.5822920348850308
-1.3238168142201252
-0.23624911815679345
-0.7045558349924264
-1.3864961316973397
-0.33839609868999043
-3.1027151775909583
-1.3633532984396488
-0.738575897575297
-3.1096411899822707
-2.7062825298923463
-0.46065178275765006
-0.5134784145740945
-0.5088686474997597
-0.5338775452840357
-1.6749166472424564
-0.7623926199928694
-0.9334084753113178
-0.8084706620008695
-1.214127077117912
-0.2367631304290705
-0.6070709831283874
-0.6851873159120181
-1.0300253823572174
-0.8669201995057639
-0.6771698809300993
-0.7336008393133696
-0.5485398349708869
-1.499279322259966
-3.172256957679461
-5.308404424102907
-1.1748389091290534
-2.25207273925181
-0.6277733432363741
-1.2402830094116515
-0.5070558097173932
-0.6934927879323437
-3.2977699737909405
-2.676873890123762
-2.041657265218054
-0.7358252527654826
-1.1546219141459608
-0.2719221897456743
-0.6151319933507182
-1.6174043340308708
-1.219556024451629
-1.558874974227036
-2.3905635225217114
-1.6152052564124997
-0.7322527395024697
-0.4551555010407103
-2.6445300455404377
-2.7330881315040623
-0.5728362372719792
-0.4929408125520445
-0.2507298231225066
-1.0800505644454002
-3.4013084315895363
-0.33273507967894067
-2.879600158714379
-2.0010841696075126
-0.3260327440248831
-0.7260205797755745
-1.3436898660081846
-0.8865228356708389
-0.4125281721742795
-0.2360243515567334
-0.7934642752079931
-0.3827326448915045
-0.4065881731031005
-0.8036766127471763
-5.0144163900422605
-1.0285903174152036
-0.3997494659974628
-0.23804785250327762
-2.373595910642031
-0.7245272580949443
-1.3859662047767027
-2.0322163452335134
-0.2547452900381611
-1.6016408281347794
-0.31905220714270444
-1.187884540886951
-2.2552957095118398
-0.6012023439198089
-3.038889808389376
-0.8957400775036215
-1.189723485133914
-0.720046987445516
-1.63724233879658
-0.48802970866255563
-1.6596437643197266
-0.9158641351023702
-0.6947470919143914
-0.8982979625466088
-0.9715350080676644
-0.9332080341334036
-0.38010110730338414
-2.5989609036742753
-0.4761899559386452
-1.197243946341564
-0.29353979337788716
-0.6874284187125207
-1.4308551210651066
-2.548738056066124
-0.7473606423148397
-0.8894029556790108
-1.0390841122613865
-0.9617958664091355
-1.6426945892804108
-0.3432026897950157
-0.5368763467556822
-0.8010133567918839
-0.8332209361848331
-1.253944232703502
-2.9022814168786093
-1.4823540390686523
-1.4084455221843157
-5.302804716169437
-1.1081671791796628
-1.5948490836712843
-2.3674450525191673
-0.7226113068019859
-0.6223400433858843
-1.4881027976714603
-1.8514875481761648
-1.1647568257899086
-0.39738206367052353
-1.1001135647319173
-1.143853737451821
-0.931721827928316
-1.6760369646908704
-0.6444495594520245
-4.916466184578544
-0.6220227134886318
-3.5583053632671517
-0.774138214009314
-0.4492208927185525
-0.531636606958126
-0.6723655193256463
-0.3855370346073479
-0.4373046743025795
-0.43884152409440147
-0.683754000785442
-0.49021745503648456
-1.557804588332312
-0.6072681514128538
-0.37382623065223114
-2.8334806989167607
-2.3927274185622798
-0.7844558665533355
-0.3560570088554088
-0.44653006129646383
-1.3007520308809846
-0.29667883672459705
-2.7104138310911043
-1.404900819295893
-0.26246755963453944
-2.363777487284593
-1.9926047383092949
-0.6369238542572407
-0.9148811792791137
-0.548081023699241
-0.24603274463619204
-0.35066612647337064
-0.4602536350214003
-1.433333034119083
-1.4870721556136521
-0.6318972145014676
-0.42921816035730564
-0.40599749974662047
-0.45161845973111037
-0.4374618374442503
-0.38152425454377054
-1.2682379384198847
-0.9165779496884638
-0.3608594407707056
-0.315826537472204
-4.542682185425174
-1.2621671133800032
-1.0934758679521908
-0.6232858132090362
-1.1228339493312618
-2.7107406579500157
-0.4512441409324568
-0.29317872695505454
-0.42844679291446247
-0.7029643611874448
-2.3575312636659955
-0.4104605141900299
-0.2950248567249824
-0.5162940368214933
-1.1405475495623167
-0.378199604014823
-1.28281676105546
-6.714016571217283
-1.1455218141655656
-0.79363615284252
-0.4705566326806525
-3.062797482026461
-1.275769160359635
-2.2846363022765384
-0.5540742872532646
-5.339944875879471
-1.108403422702068
-0.3469009304636994
-0.43249477391136515
-0.5168355888305691
-1.071771786485331
-0.32708412910914
-2.989292414056437
-1.9666238549874666
-0.6356911281425719
-1.4396652989544647
-2.364728039382581
-0.8385847771371314
-1.0700258638942115
-2.1742445040863863
-0.3200603338175344
-1.0943317270342394
-1.2894168833917585
-1.8205046942455858
-1.3316104803999889
-1.2532844205485665
-0.24582888331118366
-1.3572205099702321
-0.3354600169054402
-0.5131084746254871
-0.289011471006264
-0.3913814030461024
-3.4622491978964156
-1.2691182591402885
-0.3696502808952262
-1.4348040200721608
-1.0467088071065456
-2.979573325309897
-0.2655664148834691
-3.240307714627107
-0.4324209710464924
-1.4627242453552851
-1.29523343608378
-3.1437515596831784
-2.067666852102417
-2.6605787767525704
-1.3365490365988013
-0.6964315809638743
-0.8665876462104224
-1.9447294959240662
-1.2516238644013578
-0.5804028439171346
-0.33656978406970284
-0.6026183762272157
-4.87214875706646
-1.8586506000161065
-1.3033578160064507
-0.6190180362698365
-1.1376219347721166
-1.3808873018038603
-0.7309588860959342
-0.9588931308411243
-0.5222743659810045
-0.5617589897323217
-0.9850433450492008
-0.34501949627891826
-0.41138764974579484
-0.6066088503976158
-0.31145438297650907
-0.37463194869801775
-1.5569783452374795
-5.066109680458727
-0.5604556878880935
-0.4117098936145337
-0.6849910709177233
-0.671245475376512
-0.759668405718396
-0.6406880864813274
-2.766032169020575
-1.4118855968911452
-2.2571210108091155
-0.28740140698987604
-0.34131990248749133
-1.6576563665511996
-1.0275997603698013
-0.23309779531297772
-0.3925623461321031
-0.5981519161447625
-1.2315620700183305
-0.2318359991115275
-0.6631602270474011
-0.38651355684443306
-2.1277586515746805
-2.7896045184059335
-0.28763382825186207
-0.3028231243578837
-1.1739147241096124
-4.233913034916354
-5.370721716218638
-0.7120082814352673
-1.0446822165967238
-1.1978580238456695
-0.822959143600343
-3.158613338473326
-0.8486081791918659
-0.37730638065951577
-0.8562231432976943
-3.2460979113339476
-0.8015391392172727
-0.42781202355032744
-0.7090423891563159
-0.6589901128316213
-0.31564501242117976
-1.1893681868865955
-0.4476338018276233
-2.344850446280104
-1.2809358023307387
-2.443496797289175
-0.44423004983499015
-1.3256195578871706
-1.2357205539791682
-0.7101462221436543
-0.7136434824081646
-2.214660400159662
-1.2448125763103708
